"courseID","course_title","id","value","name","full_name","semester","document","school","instructor","section","keyword","goal","color","course_desc","text","department","N.Sections","year","course_level","total_enrolled","all_semesters","all_keywords","all_goals","sustainability_classification","freq"
"ANTH-315","Native North Americans",32,"C","Social Analysis","C - Social Analysis","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"sovereignty",17,"#19486A","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",32,"C","Social Analysis","C - Social Analysis","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"environmental issues",15,"#56C02B","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",32,"C","Social Analysis","C - Social Analysis","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"revitalization",11,"#FD9D24","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",32,"C","Social Analysis","C - Social Analysis","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"indigenous",10,"#DD1367","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",32,"C","Social Analysis","C - Social Analysis","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"sovereignty",16,"#00689D","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",32,"C","Social Analysis","C - Social Analysis","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"cultural",10,"#DD1367","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",32,"C","Social Analysis","C - Social Analysis","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"indigenous",2,"#DDA63A","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",32,"C","Social Analysis","C - Social Analysis","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"environmental issues",11,"#FD9D24","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",32,"C","Social Analysis","C - Social Analysis","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"environmental issues",7,"#FCC30B","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"indigenous peoples",15,"#56C02B","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"environmental issues",13,"#3F7E44","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"environmental issues",6,"#26BDE2","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"environmental issues",12,"#BF8B2E","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"environmental issues",14,"#0A97D9","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"sovereignty",17,"#19486A","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"environmental issues",15,"#56C02B","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"revitalization",11,"#FD9D24","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"indigenous",10,"#DD1367","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"sovereignty",16,"#00689D","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"cultural",10,"#DD1367","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"indigenous",2,"#DDA63A","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"environmental issues",11,"#FD9D24","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"environmental issues",7,"#FCC30B","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",21,"Category II","Global Cultures and Traditions","Category II - Global Cultures and Traditions","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"indigenous peoples",15,"#56C02B","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",21,"Category II","Global Cultures and Traditions","Category II - Global Cultures and Traditions","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"environmental issues",13,"#3F7E44","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",21,"Category II","Global Cultures and Traditions","Category II - Global Cultures and Traditions","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"environmental issues",6,"#26BDE2","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",21,"Category II","Global Cultures and Traditions","Category II - Global Cultures and Traditions","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"environmental issues",12,"#BF8B2E","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",21,"Category II","Global Cultures and Traditions","Category II - Global Cultures and Traditions","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"environmental issues",14,"#0A97D9","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",21,"Category II","Global Cultures and Traditions","Category II - Global Cultures and Traditions","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"sovereignty",17,"#19486A","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",21,"Category II","Global Cultures and Traditions","Category II - Global Cultures and Traditions","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"environmental issues",15,"#56C02B","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",21,"Category II","Global Cultures and Traditions","Category II - Global Cultures and Traditions","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"revitalization",11,"#FD9D24","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",21,"Category II","Global Cultures and Traditions","Category II - Global Cultures and Traditions","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"indigenous",10,"#DD1367","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",21,"Category II","Global Cultures and Traditions","Category II - Global Cultures and Traditions","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"sovereignty",16,"#00689D","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",21,"Category II","Global Cultures and Traditions","Category II - Global Cultures and Traditions","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"cultural",10,"#DD1367","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",21,"Category II","Global Cultures and Traditions","Category II - Global Cultures and Traditions","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"indigenous",2,"#DDA63A","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",21,"Category II","Global Cultures and Traditions","Category II - Global Cultures and Traditions","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"environmental issues",11,"#FD9D24","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-315","Native North Americans",21,"Category II","Global Cultures and Traditions","Category II - Global Cultures and Traditions","SP23",2096,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10617,"environmental issues",7,"#FCC30B","Native North Americans - Indigenous peoples of North America: major cultural themes, contemporary issues, language revitalization, native sovereignty, environmental issues, decolonization. ","native north americans   indigenous peoples of north america  major cultural themes  contemporary issues  language revitalization  native sovereignty  environmental issues  decolonization  ","ANTH",5,"AY23","undergrad upper division",30,"SP21, SP22, SP23","sovereignty,environmental issues,cultural,indigenous,revitalization,indigenous peoples","2,6,7,10,11,12,13,14,15,16,17","Sustainability-Focused",1
"ANTH-333","Forms of Folklore",32,"C","Social Analysis","C - Social Analysis","SP23",2115,"Dana and David Dornsife College of Letters, Arts and Sciences","Thompson, Tok, Freeland ",10626,NA,NA,NA,"Forms of Folklore  - Introduction to folklore as a discipline, including folklore research methods and theory. Core course for the minor in Folklore and Popular Culture.","forms of folklore    introduction to folklore as a discipline  including folklore research methods and theory  core course for the minor in folklore and popular culture ","ANTH",5,"AY23","undergrad upper division",4,"SP21, SP22, SP23",NA,"","Not Related",NA
"ANTH-371","Cross-Cultural Research on Urban Gangs",32,"C","Social Analysis","C - Social Analysis","SP23",2137,"Dana and David Dornsife College of Letters, Arts and Sciences","Ward, Thomas, William ",10633,"cultural",10,"#DD1367","Cross-Cultural Research on Urban Gangs - Youth gang dynamics and their effects on institutions. Comparative analysis of Asian, African, and Mexican American gangs.","cross cultural research on urban gangs   youth gang dynamics and their effects on institutions  comparative analysis of asian  african  and mexican american gangs ","ANTH",5,"AY23","undergrad upper division",42,"SP21, SP22, SP23","urban,cultural","10,11","SDG-Related",1
"ANTH-371","Cross-Cultural Research on Urban Gangs",32,"C","Social Analysis","C - Social Analysis","SP23",2137,"Dana and David Dornsife College of Letters, Arts and Sciences","Ward, Thomas, William ",10633,"urban",11,"#FD9D24","Cross-Cultural Research on Urban Gangs - Youth gang dynamics and their effects on institutions. Comparative analysis of Asian, African, and Mexican American gangs.","cross cultural research on urban gangs   youth gang dynamics and their effects on institutions  comparative analysis of asian  african  and mexican american gangs ","ANTH",5,"AY23","undergrad upper division",42,"SP21, SP22, SP23","urban,cultural","10,11","SDG-Related",1
"ARCG-305","Virtual and Digital Culture, Heritage and Archaeology",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","SP23",2270,"Dana and David Dornsife College of Letters, Arts and Sciences","Dodd, Lynn, Swartz",59985,"heritage",11,"#FD9D24","Virtual and Digital Culture, Heritage and Archaeology  - In-depth exploration of 3D digital, immersive, virtual or extended reality visualizations of cultural heritage, archaeology, historical sites and artifacts, including their legal and ethical dimensions.","virtual and digital culture  heritage and archaeology    in depth exploration of 3d digital  immersive  virtual or extended reality visualizations of cultural heritage  archaeology  historical sites and artifacts  including their legal and ethical dimensions ","ARCG",1,"AY23","undergrad upper division",0,"SP21, SP23","heritage,legal,cultural","10,11,16","SDG-Related",2
"ARCG-305","Virtual and Digital Culture, Heritage and Archaeology",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","SP23",2270,"Dana and David Dornsife College of Letters, Arts and Sciences","Dodd, Lynn, Swartz",59985,"legal",16,"#00689D","Virtual and Digital Culture, Heritage and Archaeology  - In-depth exploration of 3D digital, immersive, virtual or extended reality visualizations of cultural heritage, archaeology, historical sites and artifacts, including their legal and ethical dimensions.","virtual and digital culture  heritage and archaeology    in depth exploration of 3d digital  immersive  virtual or extended reality visualizations of cultural heritage  archaeology  historical sites and artifacts  including their legal and ethical dimensions ","ARCG",1,"AY23","undergrad upper division",0,"SP21, SP23","heritage,legal,cultural","10,11,16","SDG-Related",1
